出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,抵達機場代號
晚間班機,TPE,晚間抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,99,27773,25722.738,LAX
晚間班機,TPE,下午抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,99,29444,25028.908,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,670,900,0.5468126,1.7011215,99,35578,49549.617,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,99,30407,30850.65,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,99,31266,30633.049,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,2,1,1,815,820,0.5468126,1.7011215,99,42920,46377.875,LAX
晚間班機,TPE,下午抵達,1,0,1,1,1,2,1,1,955,808,0.5468126,1.7011215,99,43606,39409.82,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,0,2,1,1,690,753,0.5468126,1.7011215,99,105467,116454.016,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,245,751,0.5468126,1.7011215,99,105464,114306.28,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,755,865,0.5468126,1.7011215,99,28993,30913.738,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,0,2,1,1,135,805,0.5468126,1.7011215,99,32953,29425.08,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,750,758,0.5468126,1.7011215,99,31472,31468.627,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,2,1,1,967,751,0.5468126,1.7011215,99,31442,33269.676,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,0,2,1,1,105,795,0.5468126,1.7011215,99,29072,30908.902,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,970,758,0.5468126,1.7011215,99,32986,33488.31,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,240,747,0.5468126,1.7011215,99,35305,32668.758,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,2,2,1,175,1570,0.5468126,1.7011215,99,46500,51921.957,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,220,895,0.5468126,1.7011215,43,33910,28894.812,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,290,880,0.5468126,1.7011215,43,34644,27891.326,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,600,776,0.5468126,1.7011215,43,31599,27292.95,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,710,776,0.5468126,1.7011215,43,31533,27713.566,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,960,776,0.5468126,1.7011215,43,32384,28781.443,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,2,1,1,150,778,0.5468126,1.7011215,43,32006,29714.305,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,2,1,1,273,778,0.5468126,1.7011215,43,32413,29877.756,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,395,776,0.5468126,1.7011215,43,31821,26090.477,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,525,776,0.5468126,1.7011215,43,31774,27798.354,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,595,885,0.5468126,1.7011215,43,39511,47385.664,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,2,1,1,65,845,0.5468126,1.7011215,43,26329,26300.633,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,714,846,0.5468126,1.7011215,43,30561,26040.734,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,250,850,0.5468126,1.7011215,43,27131,27397.215,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,340,848,0.5468126,1.7011215,43,27131,27023.684,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,475,846,0.5468126,1.7011215,43,27131,26338.484,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,2,0,1,0,690,0.5468126,1.7011215,43,29263,33388.715,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,600,746,0.5468126,1.7011215,43,31152,35365.53,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,740,747,0.5468126,1.7011215,43,31630,35253.227,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,247,751,0.5468126,1.7011215,43,31152,33541.945,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,379,748,0.5468126,1.7011215,43,31933,33798.29,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,510,746,0.5468126,1.7011215,43,31125,31400.125,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,270,905,0.5468126,1.7011215,32,60613,64436.133,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1210,835,0.5468126,1.7011215,32,43497,54760.92,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,2,2,1,1100,810,0.5468126,1.7011215,32,41839,53668.965,LAX
下午班機,TPE,下午抵達,1,0,2,0,1,2,0,1,0,695,0.5468126,1.7011215,32,28154,29179.492,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,2,2,1,1375,820,0.5468126,1.7011215,32,42318,55555.016,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,395,890,0.5468126,1.7011215,32,52431,58391.36,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,75,885,0.5468126,1.7011215,32,34996,39152.195,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,320,875,0.5468126,1.7011215,32,35476,37509.83,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,130,885,0.5468126,1.7011215,32,32947,38756.062,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,2,2,1,230,805,0.5468126,1.7011215,32,35825,58120.734,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,2,1,110,1195,0.5468126,1.7011215,32,55168,69813.09,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1485,770,0.5468126,1.7011215,32,26513,28355.246,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,2,2,1,1285,765,0.5468126,1.7011215,32,23175,31546.062,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,115,820,0.5468126,1.7011215,32,54001,53465.69,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,220,810,0.5468126,1.7011215,32,43337,47515.633,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,2,2,1,1090,800,0.5468126,1.7011215,32,41466,51550.13,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,2,1,1,730,743,0.5468126,1.7011215,4,33849,30674.883,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,2,1,1,947,736,0.5468126,1.7011215,4,33989,32669.287,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,2,2,1,140,840,0.5468126,1.7011215,34,40975,41304.375,LAX
早晨班機,TPE,下午抵達,1,0,2,1,2,2,2,1,500,805,0.5468126,1.7011215,34,79688,58444.23,LAX
早晨班機,TPE,早晨抵達,1,0,2,1,2,2,2,1,190,805,0.5468126,1.7011215,34,79763,60233.152,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,755,890,0.5468126,1.7011215,34,50030,40175.594,LAX
早晨班機,TPE,下午抵達,1,1,3,1,1,2,2,1,370,890,0.5468126,1.7011215,34,35405,25862.531,LAX
早晨班機,TPE,上午抵達,1,1,3,1,1,2,2,1,115,890,0.5468126,1.7011215,34,33256,26042.77,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,430,770,0.5468126,1.7011215,34,114034,47562.33,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,290,780,0.5468126,1.7011215,34,25383,30761.014,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,405,785,0.5468126,1.7011215,34,24075,26349.139,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,400,765,0.5468126,1.7011215,34,23166,26853.094,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,2,2,1,515,770,0.5468126,1.7011215,34,25840,28869.389,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,345,780,0.5468126,1.7011215,34,24960,28641.738,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,460,785,0.5468126,1.7011215,34,23883,30783.875,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,2,2,1,250,805,0.5468126,1.7011215,34,49459,42856.875,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,610,815,0.5468126,1.7011215,34,50973,40374.79,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1005,820,0.5468126,1.7011215,85,45883,34262.906,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,2,0,1,0,705,0.5468126,1.7011215,85,28334,32824.785,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,970,793,0.5468126,1.7011215,85,57029,42790.547,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,1130,801,0.5468126,1.7011215,85,46050,45212.18,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,0,2,1,1,670,758,0.5468126,1.7011215,85,113993,103186.69,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,1,2,1,1,225,756,0.5468126,1.7011215,85,113978,116476.336,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,1210,805,0.5468126,1.7011215,85,98101,70581.97,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,2,1,1,820,803,0.5468126,1.7011215,85,34293,40271.844,LAX
晚間班機,TPE,下午抵達,1,0,2,1,1,2,1,1,965,759,0.5468126,1.7011215,85,39898,43970.945,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,2,1,1,670,757,0.5468126,1.7011215,85,36889,39865.676,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,0,2,1,1,730,763,0.5468126,1.7011215,85,36977,38251.45,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,947,758,0.5468126,1.7011215,85,36838,37192.26,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,225,875,0.5468126,1.7011215,85,40851,32561.352,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,170,875,0.5468126,1.7011215,85,39122,31513.646,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,160,875,0.5468126,1.7011215,85,42208,31513.646,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,60,880,0.5468126,1.7011215,85,45411,33752.098,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,710,880,0.5468126,1.7011215,85,34034,31577.035,LAX
晚間班機,TPE,早晨抵達,1,1,2,1,2,2,2,1,935,810,0.5468126,1.7011215,85,41148,43559.24,LAX
晚間班機,TSA,晚間抵達,1,1,2,1,1,2,2,1,1525,830,0.5468126,1.7011215,85,30271,29259.416,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,85,35910,31913.912,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,2,1,1,174,799,0.5468126,1.7011215,85,32654,32844.266,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,2,1,1,290,800,0.5468126,1.7011215,85,32534,35406.027,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,670,900,0.5468126,1.7011215,85,56915,53740.72,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,85,31019,36601.074,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,85,31855,36245.992,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,2,1,1,815,820,0.5468126,1.7011215,85,45244,48261.285,LAX
晚間班機,TPE,下午抵達,1,0,1,1,1,2,1,1,955,808,0.5468126,1.7011215,85,45513,43259.96,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,0,2,1,1,690,753,0.5468126,1.7011215,85,105540,119584.6,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,245,751,0.5468126,1.7011215,85,105538,124751.61,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,690,752,0.5468126,1.7011215,85,35138,39015.883,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,0,2,1,1,750,758,0.5468126,1.7011215,85,31676,42041.957,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,2,1,1,967,753,0.5468126,1.7011215,85,32280,36788.547,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,105,795,0.5468126,1.7011215,85,29883,35975.82,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,710,797,0.5468126,1.7011215,85,31379,36495.633,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,2,1,1,770,800,0.5468126,1.7011215,85,30254,38975.863,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,2,1,1,840,815,0.5468126,1.7011215,85,30055,34750.812,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,910,752,0.5468126,1.7011215,85,35649,36860.438,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,0,2,1,1,970,758,0.5468126,1.7011215,85,32803,44351.8,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,240,747,0.5468126,1.7011215,85,33795,39244.305,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,2,2,1,820,1610,0.5468126,1.7011215,54,44770,49931.2,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,2,1,610,830,0.5468126,1.7011215,54,36202,30652.19,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,600,776,0.5468126,1.7011215,54,30937,26584.11,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,710,776,0.5468126,1.7011215,54,31170,27103.723,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,784,776,0.5468126,1.7011215,54,30449,26874.357,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,960,776,0.5468126,1.7011215,54,32953,28209.537,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,2,1,1,150,778,0.5468126,1.7011215,54,31682,28384.412,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,273,778,0.5468126,1.7011215,54,31921,27971.908,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,395,776,0.5468126,1.7011215,54,32074,26273.707,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,525,776,0.5468126,1.7011215,54,31020,27120.012,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,595,885,0.5468126,1.7011215,54,56065,55029.285,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,2,1,1,65,845,0.5468126,1.7011215,54,24371,27774.662,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,714,846,0.5468126,1.7011215,54,27500,27012.965,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,830,852,0.5468126,1.7011215,54,26763,27254.037,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,250,850,0.5468126,1.7011215,54,26309,27900.531,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,340,848,0.5468126,1.7011215,54,25243,27725.49,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,475,846,0.5468126,1.7011215,54,26165,27321.832,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,2,0,1,0,690,0.5468126,1.7011215,54,29945,32432.703,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,600,746,0.5468126,1.7011215,54,31877,34664.78,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,660,748,0.5468126,1.7011215,54,32217,35697.754,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,780,747,0.5468126,1.7011215,54,33052,34856.727,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,923,748,0.5468126,1.7011215,54,31632,37006.156,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,247,753,0.5468126,1.7011215,54,31673,32068.414,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,379,748,0.5468126,1.7011215,54,32253,34184.246,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,510,748,0.5468126,1.7011215,54,32230,32121.246,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,1720,895,0.5468126,1.7011215,50,84132,91319.586,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1195,850,0.5468126,1.7011215,50,73807,35722.344,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,2,2,1,1100,810,0.5468126,1.7011215,50,46976,42483.26,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,1755,890,0.5468126,1.7011215,50,87221,87899.58,LAX
下午班機,TPE,上午抵達,1,0,2,1,1,2,2,1,1115,840,0.5468126,1.7011215,50,45882,42740.79,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,2,2,1,1375,820,0.5468126,1.7011215,50,47224,48169.55,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,395,890,0.5468126,1.7011215,50,55766,46045.574,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,320,875,0.5468126,1.7011215,50,32010,29613.646,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,2,2,1,230,805,0.5468126,1.7011215,50,57493,50832.184,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,2,1,110,1195,0.5468126,1.7011215,50,60035,60019.668,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,115,776,0.5468126,1.7011215,50,30535,31195.244,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,680,776,0.5468126,1.7011215,50,31464,29287.473,LAX
下午班機,TPE,早晨抵達,1,1,1,1,0,2,1,1,1125,778,0.5468126,1.7011215,50,30334,27916.475,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,245,776,0.5468126,1.7011215,50,30206,30485.055,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,320,776,0.5468126,1.7011215,50,30484,26424.584,LAX
下午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,430,776,0.5468126,1.7011215,50,30732,27887.709,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,504,776,0.5468126,1.7011215,50,30680,27535.549,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1485,770,0.5468126,1.7011215,50,26647,28034.242,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,2,2,1,1285,765,0.5468126,1.7011215,50,26507,33812.152,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1400,770,0.5468126,1.7011215,50,26123,33885.656,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,220,810,0.5468126,1.7011215,50,43449,38874.668,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,2,2,1,1090,800,0.5468126,1.7011215,50,46854,48750.71,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,600,775,0.5468126,1.7011215,17,55888,66043.66,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,645,765,0.5468126,1.7011215,17,55673,58640.14,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,710,755,0.5468126,1.7011215,17,58046,58140.746,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,2,2,1,680,780,0.5468126,1.7011215,17,67185,70466.28,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,2,1,1,670,737,0.5468126,1.7011215,17,35784,33031.957,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,0,2,1,1,730,743,0.5468126,1.7011215,17,35784,28123.174,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,2,1,1,947,738,0.5468126,1.7011215,17,35784,32635.656,LAX
凌晨班機,TPE,上午抵達,1,1,2,1,1,2,1,1,85,1555,0.5468126,1.7011215,17,58333,58938.36,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,2,2,1,140,840,0.5468126,1.7011215,19,42363,49236.367,LAX
早晨班機,TPE,下午抵達,0,0,3,1,1,2,2,1,445,880,0.5468126,1.7011215,19,79766,62299.297,LAX
早晨班機,TSA,上午抵達,0,0,2,1,1,2,2,1,190,835,0.5468126,1.7011215,19,50078,59037.652,LAX
早晨班機,TPE,晚間抵達,0,0,2,1,1,2,2,1,750,830,0.5468126,1.7011215,19,43799,51247.44,LAX
早晨班機,TPE,下午抵達,0,0,3,1,1,2,2,1,460,880,0.5468126,1.7011215,19,75878,60368.066,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,2,2,1,250,805,0.5468126,1.7011215,19,51448,52336.83,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,610,815,0.5468126,1.7011215,19,54161,55270.227,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1005,820,0.5468126,1.7011215,99,49165,32270.318,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,155,805,0.5468126,1.7011215,99,35907,33488.85,LAX
晚間班機,TPE,上午抵達,1,0,2,1,1,2,1,1,145,1635,0.5468126,1.7011215,99,67001,61800.504,LAX
晚間班機,TPE,早晨抵達,0,0,5,1,1,2,2,1,550,900,0.5468126,1.7011215,99,45963,42512.523,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,2,1,1,670,757,0.5468126,1.7011215,99,36933,36724.258,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,183,753,0.5468126,1.7011215,99,36138,31425.59,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,1,1,140,820,0.5468126,1.7011215,99,43421,45960.723,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,740,807,0.5468126,1.7011215,99,36244,32403.98,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,2,1,1,800,810,0.5468126,1.7011215,99,33853,34096.24,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,138,805,0.5468126,1.7011215,99,34037,31439.44,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,216,803,0.5468126,1.7011215,99,33565,34203.258,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,690,752,0.5468126,1.7011215,99,35172,36180.027,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,203,748,0.5468126,1.7011215,99,32922,32557.502,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,108,795,0.5468126,1.7011215,99,31082,33024.84,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,710,797,0.5468126,1.7011215,99,36391,32454.33,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,2,1,1,770,800,0.5468126,1.7011215,99,31397,32901.824,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,2,1,1,840,815,0.5468126,1.7011215,99,33812,32181.773,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,186,793,0.5468126,1.7011215,99,30610,31841.16,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,910,752,0.5468126,1.7011215,99,36143,34181.246,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,160,748,0.5468126,1.7011215,99,34341,31718.773,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,280,747,0.5468126,1.7011215,99,35375,32819.996,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,423,748,0.5468126,1.7011215,99,33946,32406.205,LAX
上午班機,TSA,上午抵達,0,0,2,1,1,2,2,1,1415,840,0.5468126,1.7011215,59,87208,33364.555,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,600,776,0.5468126,1.7011215,59,35286,26830.514,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,710,776,0.5468126,1.7011215,59,34963,27354.943,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,784,776,0.5468126,1.7011215,59,33904,27123.453,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,960,776,0.5468126,1.7011215,59,33972,26721.602,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,2,1,1,150,778,0.5468126,1.7011215,59,34343,28041.541,LAX
上午班機,TPE,早晨抵達,1,1,1,1,0,2,1,1,1405,778,0.5468126,1.7011215,59,31547,26251.115,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,1680,782,0.5468126,1.7011215,59,35564,30774.158,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,273,778,0.5468126,1.7011215,59,35756,27720.598,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,395,776,0.5468126,1.7011215,59,35560,26517.234,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,525,776,0.5468126,1.7011215,59,34819,27371.385,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,595,885,0.5468126,1.7011215,59,61597,56081.223,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,2,1,1,65,845,0.5468126,1.7011215,59,29671,28158.277,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,714,846,0.5468126,1.7011215,59,30490,27263.344,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,865,844,0.5468126,1.7011215,59,28314,28749.072,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,250,850,0.5468126,1.7011215,59,31636,27707.832,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,340,848,0.5468126,1.7011215,59,32127,27728.082,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,475,846,0.5468126,1.7011215,59,32350,27575.074,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,2,0,1,0,690,0.5468126,1.7011215,59,33177,34867.6,LAX
上午班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,965,751,0.5468126,1.7011215,59,106541,103601.33,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,600,746,0.5468126,1.7011215,59,36907,34868.434,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,660,748,0.5468126,1.7011215,59,37600,35907.473,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,780,747,0.5468126,1.7011215,59,37337,35061.504,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,923,748,0.5468126,1.7011215,59,36326,37223.56,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,247,753,0.5468126,1.7011215,59,37040,32715.87,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,379,748,0.5468126,1.7011215,59,37015,32633.072,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,510,748,0.5468126,1.7011215,59,37280,32309.953,LAX
上午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,470,820,0.5468126,1.7011215,59,61510,45295.387,LAX
