出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測最低價格,最低價格,效能,最佳效能,標準化效能
上午10:15,晚間班機,TSA,NRT,JX 802,23511.25,29446.713,22011,-0.2524520389175395,0.06380987824977405,-3.9563159473421092
下午2:35,下午班機,TSA,NRT,CI 108,22578.5,21990.03,21341,0.026063290298292675,0.054808778262506366,0.4755313131313141
中午12:35,下午班機,TSA,NRT,CI 104,24095.75,21319.709,22771,0.11520874013052099,0.054978575059917205,2.0955206642762794
中午12:50,下午班機,TSA,NRT,CX 450,19697.75,20582.19,19687,-0.04490055970859609,0.0005457476107677273,-82.2734883720929
下午1:25,下午班機,TSA,NRT,JL 8664,22938.5,23718.303,22924,-0.03399537894805676,0.0006321250299714453,-53.77951724137931
下午3:00,下午班機,TSA,NRT,JX 804,25051.75,21530.488,22011,0.14055952178989486,0.12137874599578871,1.1580241716681736
下午3:20,下午班機,TSA,NRT,BR 196,24997.75,24928.877,24892,0.0027551679651168443,0.004230380734266084,0.6512813238770647
上午8:30,早晨班機,TSA,NRT,JX 800,39003.5,33283.31,24966,0.14665837681233743,0.35990359839501584,0.4074934995547642
上午8:50,早晨班機,TSA,NRT,BR 198,25012.5,31082.09,24892,-0.24266226886556722,0.004817591204397801,-50.37004149377593
清晨7:55,早晨班機,TSA,NRT,BR 184,25117.75,31082.09,24892,-0.2374551860735934,0.008987668083327528,-26.420110741971207
上午9:30,晚間班機,TSA,NRT,CI 100,23961.5,23814.857,22771,0.006119942407612213,0.049683867871377,0.1231776564468711
上午10:35,晚間班機,TSA,NRT,JL 802,30738.5,27890.172,22939,0.0926632073783692,0.253737169998536,0.36519366626065797
上午10:15,晚間班機,TSA,NRT,JX 802,24989.25,29446.713,22011,-0.17837522134517841,0.11918124793661275,-1.4966718710652227
下午2:35,下午班機,TSA,NRT,CI 108,27263.0,23098.953,21341,0.15273619924439713,0.21721747423247625,0.7031487673083416
下午4:25,下午班機,TSA,NRT,CI 106,23334.0,20143.0,21341,0.1367532356218394,0.08541184537584641,1.6011038635223283
中午12:35,下午班機,TSA,NRT,CI 104,24516.5,21319.709,22771,0.13039344930964863,0.07119694899353497,1.8314471498138072
中午12:50,下午班機,TSA,NRT,CX 450,19695.5,20582.19,19687,-0.045019928410042834,0.0004315706633494961,-104.31647058823513
下午1:25,下午班機,TSA,NRT,JL 8664,22936.25,23718.303,22924,-0.03409681181535778,0.0005340890511744509,-63.841061224489785
下午3:00,下午班機,TSA,NRT,JX 804,30692.0,21530.488,22011,0.2984983709109865,0.2828424345106217,1.0553521483700032
下午3:20,下午班機,TSA,NRT,BR 196,24994.75,24928.877,24892,0.002635473449424363,0.00411086328128907,0.6410997566909937
上午8:30,早晨班機,TSA,NRT,JX 800,24991.25,28732.832,22011,-0.1497156804881708,0.11925173810833792,-1.255459105779716
上午8:50,早晨班機,TSA,NRT,BR 198,25209.5,25434.088,24892,-0.008908863722009549,0.012594458438287154,-0.7073637795275581
清晨7:55,早晨班機,TSA,NRT,BR 184,24999.0,25434.088,24892,-0.017404216168646736,0.004280171206848274,-4.066242990654203
上午9:30,晚間班機,TSA,NRT,CI 100,24414.0,22299.076,22771,0.0866275088064225,0.06729745228147783,1.287233110164333
上午10:35,晚間班機,TSA,NRT,JL 802,26837.25,23394.83,22924,0.12827022142730712,0.14581412029921098,0.8796831278349193
上午10:15,晚間班機,TSA,NRT,JX 802,24990.0,21720.908,22011,0.13081600640256105,0.11920768307322929,1.0973789862369925
下午2:35,下午班機,TSA,NRT,CI 108,22964.5,20513.348,21341,0.10673657166496106,0.07069607437566679,1.5097948875885423
中午12:35,下午班機,TSA,NRT,CI 104,23982.0,22627.197,22771,0.05649249437077808,0.05049620548744892,1.1187473162675474
中午12:50,下午班機,TSA,NRT,CX 450,19696.75,19709.367,19687,-0.0006405625293512062,0.000495005521215429,-1.294051282051115
下午1:25,下午班機,TSA,NRT,JL 8664,22930.5,21004.234,22924,0.08400453544405921,0.00028346525370140206,296.34861538461536
下午3:00,下午班機,TSA,NRT,JX 804,24988.0,21750.695,22011,0.12955438610533057,0.11913718584920761,1.0874386966745047
下午3:20,下午班機,TSA,NRT,BR 196,25209.75,24377.402,24892,0.0330169081406996,0.012604250339650333,2.619505900865466
上午8:30,早晨班機,TSA,NRT,JX 800,24252.75,21807.273,22011,0.10083297770355935,0.0924328168970529,1.0908785547005684
上午8:50,早晨班機,TSA,NRT,BR 198,25095.75,24277.986,24892,0.03258575655240426,0.00811890459539962,4.013565644171775
清晨7:55,早晨班機,TSA,NRT,BR 184,25212.0,24277.986,24892,0.037046406473108015,0.012692368713311121,2.918793749999998
上午9:30,晚間班機,TSA,NRT,CI 100,23662.25,22299.076,22771,0.057609652505573185,0.03766547982546038,1.5295079943899008
上午10:35,晚間班機,TSA,NRT,JL 802,22943.75,23394.83,22924,-0.01966025606101887,0.0008608008716970853,-22.839493670886164
上午10:15,晚間班機,TSA,NRT,JX 802,25008.5,21720.908,22011,0.13145898394545857,0.11985924785572905,1.0967779816513765
下午2:35,下午班機,TSA,NRT,CI 108,22057.25,20999.047,21341,0.04797529157079878,0.03247231635856691,1.4774212914485183
中午12:35,下午班機,TSA,NRT,CI 104,23428.25,22463.32,22771,0.04118660164544942,0.028053738542144633,1.4681323697223285
中午12:50,下午班機,TSA,NRT,CX 450,19692.75,19709.367,19687,-0.0008438130784171013,0.000291985629229031,-2.8899130434779776
下午1:25,下午班機,TSA,NRT,JL 8664,22933.5,21004.234,22924,0.08412435956134039,0.0004142411755728519,203.08063157894736
下午3:00,下午班機,TSA,NRT,JX 804,22754.25,21750.695,22011,0.04410406847072526,0.03266422756188404,1.3502253615876223
下午3:20,下午班機,TSA,NRT,BR 196,25236.5,24377.402,24892,0.03404188377944651,0.013650862837556713,2.4937532656023276
上午8:30,早晨班機,TSA,NRT,JX 800,24989.0,21868.252,22011,0.12488486934251068,0.11917243587178358,1.047934184016118
上午8:50,早晨班機,TSA,NRT,BR 198,24907.0,24766.533,24892,0.00563965953346451,0.0006022403340426386,9.364466666666704
清晨7:55,早晨班機,TSA,NRT,BR 184,25230.25,24766.533,24892,0.018379405673744832,0.013406525896493297,1.3709297856614946
上午9:30,晚間班機,TSA,NRT,CI 100,23979.25,22299.076,22771,0.07006782947756911,0.05038731403192343,1.3905847299813772
上午10:35,晚間班機,TSA,NRT,JL 802,25153.0,23394.83,22016,0.06989901800978007,0.12471673359042659,0.5604622250557851
上午10:15,晚間班機,TSA,NRT,JX 802,26159.0,21720.908,22011,0.16965832027218167,0.15856875262815856,1.0699353905496627
下午2:35,下午班機,TSA,NRT,CI 108,21670.0,21398.723,21341,0.01251855099215497,0.015182279649284725,0.8245501519756785
下午4:25,下午班機,TSA,NRT,CI 106,22335.5,21474.568,21341,0.03854545454545458,0.044525531105191286,0.8656933132227257
中午12:35,下午班機,TSA,NRT,CI 104,24118.5,22472.748,22771,0.06823608433360286,0.055869975330140764,1.2213372912801488
中午12:50,下午班機,TSA,NRT,CX 450,19697.5,19686.71,19644,0.0005477852519355692,0.002716080720903668,0.20168224299067053
下午1:25,下午班機,TSA,NRT,JL 8664,26829.0,22946.97,22917,0.14469529240746948,0.14581236721458124,0.9923389570552144
下午3:00,下午班機,TSA,NRT,JX 804,24230.5,21890.85,22011,0.09655805699428412,0.09159943046986237,1.054133813922055
下午3:20,下午班機,TSA,NRT,BR 196,24999.75,23244.27,24892,0.07021990219902197,0.004310043100431004,16.292157772621806
上午8:30,早晨班機,TSA,NRT,JX 800,24988.25,21807.273,22011,0.1272989104879293,0.1191459986193511,1.0684279116634474
上午8:50,早晨班機,TSA,NRT,BR 198,25370.0,24277.986,24892,0.043043515963736664,0.01884115096570753,2.28454811715481
清晨7:55,早晨班機,TSA,NRT,BR 184,25209.0,24277.986,24892,0.03693181006783289,0.01257487405291761,2.9369526813880102
上午9:30,晚間班機,TSA,NRT,CI 100,24371.0,22299.076,22771,0.08501596159369738,0.06565179926962374,1.2949524999999993
上午10:35,晚間班機,TSA,NRT,JL 802,24892.75,23394.83,22924,0.06017495053780712,0.07908929306725854,0.7608482539682531
上午10:15,晚間班機,TSA,NRT,JX 802,24989.0,21720.908,22011,0.13078122373844495,0.11917243587178358,1.0974116856950977
下午2:35,下午班機,TSA,NRT,CI 108,22552.5,20999.047,21341,0.06888163174814328,0.053719099878062296,1.282255881139085
中午12:35,下午班機,TSA,NRT,CI 104,24535.0,22463.32,22771,0.08443774200122275,0.07189728958630527,1.1744217687074832
中午12:50,下午班機,TSA,NRT,CX 450,19692.75,19709.367,19662,-0.0008438130784171013,0.0015614883650074266,-0.540390243902386
下午1:25,下午班機,TSA,NRT,JL 8664,22939.75,21004.234,22917,0.08437389247921183,0.000991728331825761,85.07762637362636
下午3:00,下午班機,TSA,NRT,JX 804,24272.75,21750.695,22011,0.10390479035131991,0.09318062436271127,1.1150900851110868
下午3:20,下午班機,TSA,NRT,BR 196,25229.0,24377.402,24892,0.03375472670339696,0.013357643981132823,2.526997032640955
上午8:30,早晨班機,TSA,NRT,JX 800,24249.5,21868.252,22011,0.09819781851172188,0.09231118167384894,1.0637694884967612
上午8:50,早晨班機,TSA,NRT,BR 198,25112.5,24766.533,24892,0.01377668491786961,0.00878048780487805,1.5690113378684831
清晨7:55,早晨班機,TSA,NRT,BR 184,25117.75,24766.533,24892,0.01398282091349745,0.008987668083327528,1.5557785160575883
上午9:30,晚間班機,TSA,NRT,CI 100,23564.75,22299.076,22771,0.053710478574990145,0.03368378616365546,1.5945499212598413
上午10:35,晚間班機,TSA,NRT,JL 802,28813.5,23394.83,22924,0.18806011071199258,0.20440071494264841,0.9200560319212154
上午10:15,晚間班機,TSA,NRT,JX 802,24231.5,21720.908,22011,0.10360860862926359,0.09163691888657326,1.130642648052241
下午2:35,下午班機,TSA,NRT,CI 108,22580.25,21343.734,21341,0.05476095260238481,0.05488203186412905,0.997793826911438
下午4:25,下午班機,TSA,NRT,CI 106,23376.25,21524.309,21341,0.07922318592588627,0.08706486284155927,0.9099329320722265
中午12:35,下午班機,TSA,NRT,CI 104,23244.5,22449.656,22771,0.0341949278323905,0.02037041020456452,1.6786568109820506
中午12:50,下午班機,TSA,NRT,CX 450,19697.0,20029.33,19687,-0.01687211250444239,0.0005076915266284206,-33.233000000000175
下午1:25,下午班機,TSA,NRT,JL 8664,25163.0,23139.191,22924,0.08042796963796055,0.08897985136907365,0.9038896828941497
下午3:00,下午班機,TSA,NRT,JX 804,26898.75,22013.762,22011,0.181606505878526,0.18170918722988985,0.9994349138151505
下午3:20,下午班機,TSA,NRT,BR 196,25326.5,24338.307,24892,0.03901814305174419,0.017155943379464196,2.2743222094361317
上午8:30,早晨班機,TSA,NRT,JX 800,23492.75,21807.273,22011,0.07174455949175805,0.06307265007289482,1.137490804791631
上午8:50,早晨班機,TSA,NRT,BR 198,25212.0,24277.986,24892,0.037046406473108015,0.012692368713311121,2.918793749999998
清晨7:55,早晨班機,TSA,NRT,BR 184,25236.0,24277.986,24892,0.03796219686162622,0.013631320336027897,2.784924418604649
上午9:30,晚間班機,TSA,NRT,CI 100,24535.75,22179.436,22771,0.09603594754592781,0.07192565949685663,1.335211219719506
上午10:35,晚間班機,TSA,NRT,JL 802,30246.5,22884.293,22924,0.24340690658423283,0.24209412659315954,1.0054226015705017
上午10:15,晚間班機,TSA,NRT,JX 802,24992.75,21646.277,22011,0.13389775034760087,0.11930459833351673,1.1223184371593868
下午2:35,下午班機,TSA,NRT,CI 108,22984.75,21213.637,21341,0.07705600452473928,0.07151480873187657,1.0774831939163505
中午12:35,下午班機,TSA,NRT,CI 104,23562.0,22377.365,22771,0.05027735336558859,0.033571004159239456,1.4976422250316033
中午12:50,下午班機,TSA,NRT,CX 450,19692.5,20074.326,19687,-0.019389412212771406,0.00027929414751809065,-69.42290909090926
下午1:25,下午班機,TSA,NRT,JL 8664,22939.5,22752.898,22924,0.008134527779594104,0.0006756904030166307,12.038838709677352
下午3:00,下午班機,TSA,NRT,JX 804,24229.75,21539.484,22011,0.1110315211671602,0.0915713121266212,1.2125142535211266
下午3:20,下午班機,TSA,NRT,BR 196,25331.75,23920.473,24892,0.05571178461811751,0.017359637608929505,3.209271176804999
上午8:30,早晨班機,TSA,NRT,JX 800,24445.5,21625.5,22011,0.11535865496717188,0.09958888138921274,1.1583487369069625
上午8:50,早晨班機,TSA,NRT,BR 198,25231.0,24914.262,24892,0.01255352542507238,0.013435852720859261,0.9343303834808295
清晨7:55,早晨班機,TSA,NRT,BR 184,25115.75,24914.262,24892,0.008022376397280638,0.008908752476035954,0.9005050279329662
上午9:30,晚間班機,TSA,NRT,CI 100,24096.75,22179.436,22771,0.07956732754417083,0.055017792855883055,1.4462108240618505
上午10:35,晚間班機,TSA,NRT,JL 802,30733.25,22884.293,22941,0.2553897488876054,0.25354461373268367,1.0072773589143056
上午10:15,晚間班機,TSA,NRT,JX 802,25010.75,21646.277,22011,0.13452107593734702,0.11993842647661505,1.121584465372115
下午2:35,下午班機,TSA,NRT,CI 108,23375.0,21213.637,21341,0.09246472727272732,0.08701604278074866,1.0626170108161264
下午4:25,下午班機,TSA,NRT,CI 106,21970.75,20745.832,21341,0.05575221601447386,0.028663108906159324,1.9450861452957549
中午12:35,下午班機,TSA,NRT,CI 104,24002.25,22377.365,22771,0.06769719505463023,0.05129727421387578,1.3197035532994912
中午12:50,下午班機,TSA,NRT,CX 450,19691.75,20074.326,19687,-0.019428237713763424,0.00024121776886259474,-80.54231578947388
下午1:25,下午班機,TSA,NRT,JL 8664,22931.5,22752.898,22924,0.007788500534199636,0.00032706102958812114,23.813599999999862
下午3:00,下午班機,TSA,NRT,JX 804,28065.25,21539.484,22011,0.23252121395676145,0.21572050845796847,1.0778818185572119
下午3:20,下午班機,TSA,NRT,BR 196,25110.75,23920.473,24892,0.04740109315731303,0.008711408460519897,5.441266285714277
上午8:30,早晨班機,TSA,NRT,JX 800,11622.0,21319.059,9059,-0.8343709344346929,0.22053002925486148,-3.7834799063597346
上午8:30,早晨班機,TSA,NRT,JX 800,23513.0,21319.059,22011,0.09330757453323689,0.06387955599030323,1.4606797603195734
上午8:50,早晨班機,TSA,NRT,BR 198,28813.25,24254.938,24895,0.15820193834433816,0.13598778339826295,1.163354048363428
清晨7:55,早晨班機,TSA,NRT,BR 184,24903.0,24254.938,24892,0.02602345098984065,0.0004417138497369795,58.914727272727426
上午9:30,晚間班機,TSA,NRT,CI 100,24533.25,22299.076,22771,0.09106718433146847,0.07183108638276625,1.2677962831607312
上午10:35,晚間班機,TSA,NRT,JL 802,24640.75,23394.83,22924,0.05056339600052751,0.06967117478161176,0.7257434105140517
上午10:15,晚間班機,TSA,NRT,JX 802,24250.25,21720.908,22011,0.10430168761146795,0.09233925423449242,1.1295487328346547
下午2:35,下午班機,TSA,NRT,CI 108,22471.25,20513.348,21341,0.08712919842020352,0.050297602492073205,1.7322733908427324
中午12:35,下午班機,TSA,NRT,CI 104,24532.75,22627.197,22771,0.07767384414710947,0.07181216944696375,1.0816250886902228
中午12:50,下午班機,TSA,NRT,CX 450,19699.0,19709.367,19687,-0.0005262703690541839,0.0006091679780699528,-0.8639166666665308
下午1:25,下午班機,TSA,NRT,JL 8664,25167.75,21004.234,22924,0.1654306006695076,0.08915179147917474,1.8556060167130919
下午3:00,下午班機,TSA,NRT,JX 804,24970.75,21750.695,22011,0.12895307509786452,0.11852867855390807,1.0879483064448012
下午3:20,下午班機,TSA,NRT,BR 196,25209.5,24377.402,24892,0.03300731866954925,0.012594458438287154,2.6207811023622103
上午8:30,早晨班機,TSA,NRT,JX 800,24251.25,21807.273,22011,0.10077736199164987,0.09237668161434978,1.090939404084365
上午8:50,早晨班機,TSA,NRT,BR 198,31070.75,24277.986,24907,0.21862246646765846,0.19837789560921446,1.1020505374163454
清晨7:55,早晨班機,TSA,NRT,BR 184,25194.0,24277.986,24892,0.03635841867111214,0.011986981027228704,3.0331589403973487
上午9:30,晚間班機,TSA,NRT,CI 100,23961.0,22299.076,22771,0.06935954259004211,0.04966403739409874,1.3965747899159655
上午10:35,晚間班機,TSA,NRT,JL 802,30486.75,23394.83,22936,0.23262302475665653,0.2476731694916644,0.9392338509419592
上午10:15,晚間班機,TSA,NRT,JX 802,24250.75,21720.908,22011,0.10432015504675116,0.09235796831025844,1.1295198124790717
下午2:35,下午班機,TSA,NRT,CI 108,22489.75,20999.047,21341,0.06628366255738731,0.05107882479796352,1.2976739934711654
中午12:35,下午班機,TSA,NRT,CI 104,24116.25,22463.32,22771,0.06854009226144199,0.05578188980459234,1.2287158520721058
中午12:50,下午班機,TSA,NRT,CX 450,19698.25,19709.367,19688,-0.0005643648547458972,0.0005203507925830975,-1.0845853658534994
下午1:25,下午班機,TSA,NRT,JL 8664,22939.75,21004.234,22925,0.08437389247921183,0.0006429886986562626,131.22142372881353
下午3:00,下午班機,TSA,NRT,JX 804,23532.5,21750.695,22011,0.07571677467332413,0.06465526399660045,1.1710844561288203
下午3:20,下午班機,TSA,NRT,BR 196,25120.75,24377.402,24892,0.0295909954917748,0.009106017933381765,3.249608743169407
上午8:30,早晨班機,TSA,NRT,JX 800,22773.75,21868.252,22011,0.039760601569789764,0.03349250782150502,1.1871491314323168
上午8:50,早晨班機,TSA,NRT,BR 198,25311.5,24766.533,24892,0.021530411077968534,0.01657349426150169,1.299087008343267
清晨7:55,早晨班機,TSA,NRT,BR 184,25231.0,24766.533,24892,0.01840858467757919,0.013435852720859261,1.3701091445427744
上午9:30,晚間班機,TSA,NRT,CI 100,24492.75,22299.076,22771,0.08956421798287244,0.07029631217401068,1.2740955423261209
上午10:35,晚間班機,TSA,NRT,JL 802,28791.25,23394.83,22936,0.18743264012503794,0.2033690791473104,0.9216378463771826
上午10:15,晚間班機,TSA,NRT,JX 802,25032.0,21720.908,22011,0.13227436880792587,0.12068552253116012,1.0960251572327044
下午2:35,下午班機,TSA,NRT,CI 108,22557.75,21398.723,21341,0.05138043466214486,0.05393933348849065,0.9525596876926224
下午4:25,下午班機,TSA,NRT,CI 106,22469.25,21474.568,21341,0.04426858929425774,0.050213068972039566,0.881614890316863
中午12:35,下午班機,TSA,NRT,CI 104,24515.75,22472.748,22771,0.083334264707382,0.07116853451352702,1.1709425419114488
中午12:50,下午班機,TSA,NRT,CX 450,19695.5,19686.71,19688,0.00044629483892264085,0.0003807976441319083,1.1720000000001165
下午1:25,下午班機,TSA,NRT,JL 8664,22945.0,22946.97,22925,-8.585748529096379e-05,0.0008716495968620615,-0.09850000000005821
下午3:00,下午班機,TSA,NRT,JX 804,24968.5,21890.85,22011,0.12326130924965463,0.11844924605002304,1.0406255283178365
下午3:20,下午班機,TSA,NRT,BR 196,25014.25,23244.27,24893,0.07075886744555601,0.004847237074867326,14.597773195876284
上午8:30,早晨班機,TSA,NRT,JX 800,24426.25,21807.273,22011,0.10721977380891455,0.09887927946369172,1.0843502742987265
上午8:50,早晨班機,TSA,NRT,BR 198,25001.0,24277.986,24893,0.028919403223871015,0.004319827206911724,6.694574074074066
清晨7:55,早晨班機,TSA,NRT,BR 184,25212.25,24277.986,24893,0.03705595494253782,0.012662495413935685,2.9264338292873897
上午9:30,晚間班機,TSA,NRT,CI 100,24534.0,22299.076,22771,0.09109497024537373,0.07185946034075161,1.2676823596142934
上午10:35,晚間班機,TSA,NRT,JL 802,24895.0,23394.83,22927,0.06025989154448678,0.07905201847760594,0.7622815040650398
上午10:15,晚間班機,TSA,NRT,JX 802,24252.5,21720.908,22011,0.10438478507370376,0.09242346149881456,1.1294186928396164
下午2:35,下午班機,TSA,NRT,CI 108,21559.5,20999.047,21341,0.02599563997309777,0.010134743384586841,2.565002288329526
中午12:35,下午班機,TSA,NRT,CI 104,24510.0,22463.32,22771,0.08350387596899227,0.07095063239494084,1.1769292696952274
中午12:50,下午班機,TSA,NRT,CX 450,19696.25,19709.367,19689,-0.0006659643333120959,0.0003680903725328425,-1.80924137931012
下午1:25,下午班機,TSA,NRT,JL 8664,22938.0,21004.234,22927,0.08430403696922137,0.00047955357921353214,175.79690909090905
下午3:00,下午班機,TSA,NRT,JX 804,24251.0,21750.695,22011,0.10310110923260897,0.09236732505876047,1.1162075892857142
下午3:20,下午班機,TSA,NRT,BR 196,25347.0,24377.402,24895,0.03825296879315113,0.017832485106718744,2.145128318584075
上午8:30,早晨班機,TSA,NRT,JX 800,24272.5,21868.252,22011,0.09905234318673393,0.09317128437532186,1.0631209374309085
上午8:50,早晨班機,TSA,NRT,BR 198,25121.25,24766.533,24895,0.014120197044334997,0.009006319351146937,1.5678099447513838
清晨7:55,早晨班機,TSA,NRT,BR 184,25233.25,24766.533,24895,0.018496111281741376,0.013404931984583833,1.3797989652623817
上午9:30,晚間班機,TSA,NRT,CI 100,23980.75,22299.076,22771,0.0701259968933415,0.050446712467291474,1.3901004339739607
上午10:35,晚間班機,TSA,NRT,JL 802,24629.25,23394.83,22927,0.0501200807982378,0.06911497508044297,0.7251696284329554
上午10:15,晚間班機,TSA,NRT,JX 802,24989.0,21720.908,22011,0.13078122373844495,0.11917243587178358,1.0974116856950977
下午2:35,下午班機,TSA,NRT,CI 108,22187.75,21343.734,21341,0.038039729129812606,0.0381629502766166,0.9967711839385884
下午4:25,下午班機,TSA,NRT,CI 106,22987.25,21524.309,21341,0.06364140991201639,0.07161578701236555,0.8886505694760812
中午12:35,下午班機,TSA,NRT,CI 104,24076.75,22449.656,22771,0.06757946982047,0.0542328179675413,1.246099176718362
中午12:50,下午班機,TSA,NRT,CX 450,19696.25,20029.33,19689,-0.016910833280446874,0.0003680903725328425,-45.942068965517485
下午1:25,下午班機,TSA,NRT,JL 8664,25165.25,23139.191,22927,0.08051018765957028,0.08894209276681138,0.9051978107896799
下午3:00,下午班機,TSA,NRT,JX 804,24251.25,22013.762,22011,0.09226279057780531,0.09237668161434978,0.9987671018859506
下午3:20,下午班機,TSA,NRT,BR 196,25218.25,24338.307,24895,0.034893103208985525,0.0128180980044214,2.7221747873163165
上午8:30,早晨班機,TSA,NRT,JX 800,24271.25,21807.273,22011,0.10151833959932013,0.09312458155224804,1.0901347196106619
上午8:50,早晨班機,TSA,NRT,BR 198,25095.5,24277.986,24895,0.03257611922456214,0.007989480185690661,4.077376558603488
清晨7:55,早晨班機,TSA,NRT,BR 184,25230.75,24277.986,24895,0.037762016586902855,0.013307174776810043,2.837718540580787
上午9:30,晚間班機,TSA,NRT,CI 100,24534.5,22179.436,22771,0.09598989178503733,0.07187837534899835,1.3354488233626303
上午10:35,晚間班機,TSA,NRT,JL 802,28792.75,22884.293,22927,0.20520641480928353,0.20372315947590974,1.0072807398883346
上午10:15,晚間班機,TSA,NRT,JX 802,24232.75,21646.277,22011,0.10673460502831919,0.09168377505648348,1.1641602340497363
下午2:35,下午班機,TSA,NRT,CI 108,23005.5,21213.637,21341,0.07788846145486954,0.07235226358914172,1.0765172724541912
中午12:35,下午班機,TSA,NRT,CI 104,24096.5,22377.365,22771,0.07134376361712275,0.05500798871205362,1.296970954356845
中午12:50,下午班機,TSA,NRT,CX 450,19697.0,20074.326,19689,-0.01915652129765959,0.00040615322130273647,-47.165750000000116
下午1:25,下午班機,TSA,NRT,JL 8664,22938.75,22752.898,22927,0.008102097978311762,0.0005122336657402866,15.817191489361612
下午3:00,下午班機,TSA,NRT,JX 804,23513.75,21539.484,22011,0.08396219233427249,0.06390941470416246,1.3137687572783228
下午3:20,下午班機,TSA,NRT,BR 196,25120.0,23920.473,24895,0.04775187101910821,0.008957006369426751,5.331231111111103
上午8:30,早晨班機,TSA,NRT,JX 800,30734.0,21625.5,22011,0.2963655885989458,0.2838224767358626,1.044193511406626
上午8:50,早晨班機,TSA,NRT,BR 198,25215.75,24914.262,24895,0.011956336813301258,0.0127202244628853,0.9399469992205804
清晨7:55,早晨班機,TSA,NRT,BR 184,25330.75,24914.262,24895,0.0164419924400186,0.01720241208807477,0.9557957544463596
上午9:30,晚間班機,TSA,NRT,CI 100,23842.75,22179.436,22771,0.0697618353587568,0.04495077119879209,1.5519608117564716
上午10:35,晚間班機,TSA,NRT,JL 802,27115.25,22884.293,22927,0.15603606826416863,0.15446105051585363,1.010196860263833
上午10:15,晚間班機,TSA,NRT,JX 802,34727.75,21646.277,22011,0.37668645391653655,0.3661841034907243,1.0286805197868953
下午2:35,下午班機,TSA,NRT,CI 108,24269.0,21213.637,21341,0.12589571057727972,0.12064773991511805,1.0434982923497274
下午4:25,下午班機,TSA,NRT,CI 106,21559.5,20745.832,21341,0.0377405783993136,0.010134743384586841,3.7238810068649957
中午12:35,下午班機,TSA,NRT,CI 104,23658.5,22377.365,22771,0.05415115074920212,0.0375129446076463,1.4435323943661953
中午12:50,下午班機,TSA,NRT,CX 450,19696.0,20074.326,19689,-0.01920826563769298,0.0003554021121039805,-54.04657142857156
下午1:25,下午班機,TSA,NRT,JL 8664,22942.75,22752.898,22927,0.008275032417648232,0.0006864913752710551,12.054095238095172
下午3:00,下午班機,TSA,NRT,JX 804,25206.25,21848.365,22011,0.13321636498884198,0.1267641953880486,1.050898990689304
下午3:20,下午班機,TSA,NRT,BR 196,25118.75,23920.473,24895,0.04770448370241347,0.008907688479721324,5.355427932960886
上午8:30,早晨班機,TSA,NRT,JX 800,26140.5,21319.059,22011,0.18444333505479998,0.15797325988408792,1.1675604794769339
上午8:50,早晨班機,TSA,NRT,BR 198,42301.5,24254.938,25366,0.42661754311312844,0.40035223337233905,1.0656055032328542
清晨7:55,早晨班機,TSA,NRT,BR 184,29165.0,24254.938,24902,0.16835460312017836,0.1461683524772844,1.1517855969974202
上午9:30,晚間班機,TSA,NRT,CI 100,24097.0,22299.076,22771,0.07461194339544337,0.05502759679628169,1.355900452488687
上午10:35,晚間班機,TSA,NRT,JL 802,28812.0,23394.83,22927,0.18801783978897676,0.20425517145633765,0.920504672897196
上午10:15,晚間班機,TSA,NRT,JX 802,25012.25,21720.908,22011,0.13158920129136725,0.11999120430988816,1.0966570595585174
下午2:35,下午班機,TSA,NRT,CI 108,22445.5,20513.348,21341,0.08608193179033652,0.049208081798133255,1.7493454051607047
中午12:35,下午班機,TSA,NRT,CI 104,23839.5,22627.197,22771,0.05085270244761844,0.04482057090123535,1.1345839962564341
中午12:50,下午班機,TSA,NRT,CX 450,19695.0,19709.367,19689,-0.0007294744859100467,0.0003046458492003046,-2.3944999999997285
下午1:25,下午班機,TSA,NRT,JL 8664,22941.5,21004.234,22927,0.08444373733190941,0.0006320423686332629,133.6045517241379
下午3:00,下午班機,TSA,NRT,JX 804,37096.5,21875.135,24965,0.41031808930761665,0.32702546062296983,1.254697687837448
下午3:20,下午班機,TSA,NRT,BR 196,25114.5,24377.402,24895,0.029349499293237047,0.00873997093312628,3.3580774487471614
上午8:30,早晨班機,TSA,NRT,JX 800,25032.0,21807.273,22011,0.12882418504314475,0.12068552253116012,1.0674369414101288
上午8:50,早晨班機,TSA,NRT,BR 198,25213.0,24277.986,24895,0.0370845992146908,0.012612541149407052,2.940295597484274
清晨7:55,早晨班機,TSA,NRT,BR 184,28930.75,24277.986,24895,0.1608241749695393,0.13949690208515161,1.1528870717958246
上午9:30,晚間班機,TSA,NRT,CI 100,24117.5,22299.076,22771,0.07539852803980508,0.05583082823675754,1.3504819903453391
上午10:35,晚間班機,TSA,NRT,JL 802,28277.25,23394.83,22928,0.17266247601870754,0.18917150713029024,0.9127298219376545
上午10:15,晚間班機,TSA,NRT,JX 802,24292.75,21720.908,22011,0.10586870568379457,0.09392720050220744,1.1271357510682594
下午2:35,下午班機,TSA,NRT,CI 108,22948.5,20999.047,21341,0.08494903806349005,0.07004815129529163,1.2127234836702965
中午12:35,下午班機,TSA,NRT,CI 104,24952.25,22463.32,22771,0.09974771814165057,0.08741696640583514,1.1410567335243555
