出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測最低價格,最低價格,效能,最佳效能,標準化效能
下午2:05,下午班機,TSA,GMP,TW 668,6732.75,3922.382971972403,4821,0.4174174041851542,0.28394786677063605,1.4700494458101725
下午2:10,下午班機,TSA,HKG,UO 111,1805.75,1461.9235292005217,1430,0.19040646313137385,0.20808528312335595,0.9150405077830428
晚上7:30,晚間班機,TSA,HKG,CX 565,4537.75,4359.008926201974,4353,0.03938980194987081,0.040714010247369294,0.9674753656185453
下午2:50,下午班機,TSA,HKG,UO 113,2510.5,1521.679594252333,1505,0.3938738919528648,0.40051782513443535,0.983411641718217
凌晨1:30,凌晨班機,TSA,SIN,TR 897,4098.0,2678.651302838922,2399,0.3463515610446749,0.4145924841386042,0.8354024115132888
上午10:40,早晨班機,TSA,NRT,MM 622,12055.0,7746.753565010917,9230,0.3573825329729642,0.23434259643301536,1.5250429858368435
下午6:10,晚間班機,TSA,HKG,CI 923,4195.25,3809.556988689588,3822,0.09193564419531904,0.08896966807699183,1.0333369358617877
上午9:00,早晨班機,TSA,HND,CI 220,12479.5,9699.115551669352,10335,0.22279614153857508,0.17184182058576064,1.2965187448499174
下午3:15,下午班機,TSA,ICN,VZ 567,3942.0,3733.039392441712,3071,0.05300877918779499,0.22095383054287163,0.23990884909103083
下午4:50,下午班機,TSA,HND,NH 854,26888.5,13914.495239255944,16483,0.4825112877529076,0.38698700187812635,1.246841070659176
晚上9:10,晚間班機,TSA,HKG,UO 117,1552.0,2094.9971945594507,1340,-0.3498693263913986,0.13659793814432988,-2.561307521506843
下午5:10,下午班機,TSA,ICN,OZ 714,20222.25,9527.380299250415,12736,0.5288664565391875,0.37019866730952294,1.4286017299381646
凌晨12:35,凌晨班機,TSA,ICN,VZ 567,4024.5,3379.5595738448083,3071,0.1602535535234667,0.2369238414709902,0.6763926860568346
凌晨1:30,凌晨班機,TSA,SIN,TR 897,3598.0,2376.0298332329357,2399,0.33962483790079606,0.33324068927181766,1.0191577704479269
下午1:30,下午班機,TSA,ICN,JX 745,7372.75,5618.82080426551,5327,0.23789348556976575,0.2774744837408023,0.8573526558643482
晚上9:15,晚間班機,TSA,HKG,CX 479,4467.25,4920.690801057212,4353,-0.10150334121824667,0.02557501818792322,-3.968847274023741
下午3:45,下午班機,TSA,ICN,CI 162,7043.5,10494.265936730755,5278,-0.4899220468134812,0.2506566337758217,-1.9545544812975104
下午4:30,下午班機,TSA,HND,BR 190,14798.75,13914.495239255944,14537,0.05975198991428706,0.01768730467100262,3.3782416838359337
上午9:50,早晨班機,TSA,HKG,BR 867,7596.25,4471.596194176114,3700,0.4113416232777865,0.5129175580055949,0.801964403163012
下午6:50,晚間班機,TSA,ICN,TG 635,6782.5,5637.84353367687,5704,0.16876615795401845,0.15901216365646886,1.061341183424321
晚上9:20,晚間班機,TSA,HKG,HB 705,2584.5,2311.4507034996136,2122,0.10564878951456234,0.17895144128458115,0.5903768572981327
上午10:35,早晨班機,TSA,NRT,JL 802,11936.0,8479.695385099249,11161,0.28956975661031764,0.06492962466487935,4.459747890194518
上午8:45,早晨班機,TSA,SIN,JX 771,5755.5,5437.582146674855,5168,0.055237225840525615,0.10207627486751802,0.5411367716172684
下午1:50,下午班機,TSA,ICN,CI 835,16572.0,10859.337404429118,5953,0.34471775256884396,0.6407796282886797,0.5379661545880857
中午12:25,下午班機,TSA,ICN,KE 186,16605.25,9813.380234479757,9831,0.40901942250313866,0.40795832643290525,1.0026009913304414
中午12:50,下午班機,TSA,NRT,CX 450,10152.5,9919.959036934082,9923,0.022904798135032538,0.022605269638020193,1.0132503837294895
清晨7:55,早晨班機,TSA,NRT,BR 184,15950.75,14094.074180701602,14331,0.11640053410017698,0.10154694920301553,1.1462730787457311
下午1:55,下午班機,TSA,ICN,TG 633,6004.75,5757.310644096996,5706,0.041207270228236656,0.04975227944543903,0.8282488900518964
下午4:50,下午班機,TSA,HND,NH 854,28373.25,11618.269989982193,12829,0.590520296759018,0.5478487660031897,1.0778892522970105
下午1:30,下午班機,TSA,HND,NH 852,12876.0,13087.561839112856,12829,-0.016430711332157153,0.003650201926063995,-4.501315725805436
下午3:35,下午班機,TSA,HND,JL 98,10748.5,8791.575844788873,8984,0.18206486069787664,0.164162441270875,1.1090530774786778
下午1:30,下午班機,TSA,ICN,JX 745,7004.25,5618.82080426551,5328,0.19779836466923514,0.23931898490202377,0.8265051130407101
凌晨12:10,凌晨班機,TSA,HND,IT 216,7124.0,5429.36183240021,5599,0.23787733964062185,0.21406513194834362,1.111238142688387
上午9:50,早晨班機,TSA,HKG,CX 469,4501.75,4629.893332100218,4353,-0.028465226212077033,0.033042705614483255,-0.8614677788249936
晚上9:10,晚間班機,TSA,HKG,CI 921,3889.25,3802.284785005032,3776,0.022360407532292327,0.029118724689850228,0.7679047681674873
晚上7:25,晚間班機,TSA,ICN,KE 188,14563.5,8978.925680762823,7208,0.38346374973304337,0.5050640299378584,0.7592378926296209
下午6:10,晚間班機,TSA,ICN,TR 896,5438.0,6128.7359713585465,3188,-0.12702022275809977,0.4137550570062523,-0.3069937650482429
下午1:35,下午班機,TSA,ICN,7C 2602,6016.5,3478.507662190014,3275,0.4218386666350845,0.45566359178924626,0.9257677686704308
凌晨12:10,凌晨班機,TSA,HND,IT 216,5724.0,5429.36183240021,4599,0.05147417323546296,0.19654088050314467,0.26190059342203553
上午8:05,早晨班機,TSA,HKG,JX 233,4445.25,4118.036642648143,3409,0.07360966365263073,0.23311399808784658,0.31576681047223815
清晨7:00,早晨班機,TSA,ICN,CI 833,7889.25,6031.9462674397055,5494,0.23542209114431595,0.3036093418259023,0.7754112232795302
上午8:25,早晨班機,TSA,SIN,JX 771,5870.25,5384.6856348484625,5327,0.08271613051429452,0.09254290703121673,0.8938138336889782
晚上9:15,晚間班機,TSA,HKG,CX 479,4529.25,4388.961268908628,4355,0.030973942946706856,0.03847215322625159,0.8051003219017046
清晨7:55,早晨班機,TSA,NRT,BR 184,12011.0,9460.936525163024,10762,0.21231067145424826,0.1039880109899259,2.041684127171318
下午2:55,下午班機,TSA,NRT,IT 700,11049.0,5614.418687586155,7099,0.4918618257230378,0.3574984161462576,1.375843370231353
中午12:40,下午班機,TSA,ICN,LJ 732,6034.75,4052.755093791609,4382,0.3284303254001228,0.27387215709018603,1.1992103501487767
上午10:45,早晨班機,TSA,ICN,ZE 882,5950.0,3497.680419875678,5800,0.4121545512813986,0.025210084033613446,16.348797200828812
下午4:50,下午班機,TSA,HND,NH 854,19313.5,11618.269989982193,12829,0.3984378807579055,0.33574960519843633,1.1867113902410067
上午9:00,早晨班機,TSA,HND,CI 220,9950.0,9699.115551669352,9228,0.025214517420165578,0.07256281407035176,0.3474853854995118
凌晨2:20,凌晨班機,TSA,NRT,GK 12,8453.0,4489.302917270907,6488,0.46891010087887064,0.23246184786466342,2.0171486426102256
清晨7:25,早晨班機,TSA,SIN,BR 225,6157.75,5729.13503850904,5669,0.06960577507871545,0.07937152368965937,0.8769615580377699
下午3:35,下午班機,TSA,NRT,IT 202,4699.0,5928.471108701809,4199,-0.261645266801832,0.10640561821664184,-2.458942217403617
清晨7:25,早晨班機,TSA,SIN,BR 225,6163.25,5729.13503850904,5665,0.07043604615924391,0.08084208818399384,0.8712794008850175
晚上8:45,晚間班機,TSA,ICN,BR 205,6887.5,7401.816202273095,5536,-0.07467385876923337,0.19622504537205082,-0.3805521289479059
清晨6:40,早晨班機,TSA,NRT,TR 898,9774.0,7377.446515722214,7899,0.24519679601778044,0.19183548189073052,1.2781618582814858
中午12:50,下午班機,TSA,NRT,CX 450,10034.0,9919.959036934082,9923,0.011365453763794879,0.011062387881203907,1.0273960636569173
清晨6:40,早晨班機,TSA,NRT,TR 898,5699.0,4667.315821106635,4199,0.18102898383810584,0.26320407088962977,0.6877894525955768
清晨7:25,早晨班機,TSA,SIN,BR 225,6131.25,5729.13503850904,5660,0.06558449932574272,0.07686034658511723,0.8532943479914271
上午10:45,早晨班機,TSA,HKG,CX 489,4496.5,4359.008926201974,4353,0.03057735434182726,0.03191371066384966,0.9581259498120297
下午4:00,下午班機,TSA,NRT,MM 624,11180.0,8322.05322910859,7440,0.25563030151085964,0.334525939177102,0.7641568906126766
凌晨2:25,凌晨班機,TSA,NRT,MM 620,7090.0,4489.302917270907,5630,0.3668120003849215,0.2059238363892807,1.7812993717322556
下午1:50,下午班機,TSA,GMP,ZE 888,7525.0,3324.6047419708348,5800,0.5581920608676632,0.2292358803986711,2.435011743785023
中午12:25,下午班機,TSA,HKG,CX 461,14394.5,5279.578551456362,10837,0.6332225119694077,0.24714300600923964,2.5621704704268837
下午2:50,下午班機,TSA,HKG,UO 113,2394.75,1380.0152442108358,1585,0.4237330643236932,0.3381355047499739,1.2531457311382084
下午2:55,下午班機,TSA,NRT,IT 700,5449.0,4174.072182921948,5199,0.23397464068233653,0.04587997797761057,5.099711268312207
下午2:50,下午班機,TSA,HKG,UO 113,1635.75,1450.1736276147633,1510,0.11345032699693518,0.07687605074125019,1.4757564404392582
下午1:50,下午班機,TSA,ICN,CI 835,6121.5,5505.70651340576,5202,0.10059519506562767,0.150208282283754,0.6697047162525718
清晨7:55,早晨班機,TSA,NRT,BR 184,9849.75,14977.155450294082,8884,-0.5205619889128233,0.09804817381151806,-5.309247165719992
下午3:15,下午班機,TSA,ICN,BR 160,6235.25,6405.674889355674,5986,-0.027332486966147977,0.039974339441080954,-0.6837508098522534
晚上9:45,晚間班機,TSA,HKG,HX 283,2781.5,2127.7102206165964,2262,0.23504935444307157,0.18676972856372462,1.2584981316331156
下午3:00,下午班機,TSA,NRT,JX 804,10756.5,7950.154700700622,10088,0.2608976246269119,0.062148468367963554,4.197973521764215
上午8:05,早晨班機,TSA,HKG,CI 903,3910.25,3796.939379524787,3822,0.028977845527834025,0.02256888945719583,1.2839730365463229
下午4:10,下午班機,TSA,SIN,TR 899,5778.0,2588.081023212147,3298,0.55208012751607,0.4292142609899619,1.286257651930586
上午8:50,早晨班機,TSA,NRT,BR 198,15183.5,9702.538907052667,11099,0.3609814003982832,0.26900912174399844,1.3418927880884643
下午2:30,下午班機,TSA,HKG,CI 915,3895.5,4198.992942813014,3776,-0.07790859782133602,0.030676421512001027,-2.5396898980168574
上午8:05,早晨班機,TSA,HKG,JX 233,5138.25,4118.036642648143,3595,0.19855268960285247,0.3003454483530385,0.6610810674562493
晚上10:30,晚間班機,TSA,ICN,CI 837,9725.75,7983.556642610773,8811,0.17913203170852907,0.09405444310207439,1.9045568268808162
上午8:25,早晨班機,TSA,ICN,BR 211,7284.0,5999.391985904162,5601,0.17636024356065874,0.23105436573311366,0.7632846191894465
下午6:10,晚間班機,TSA,HKG,BR 857,4471.25,3722.7825563221454,3700,0.1673955702941805,0.17249091417388873,0.9704602187071049
上午9:30,早晨班機,TSA,HND,JL 96,29685.0,9658.684531015862,13719,0.6746274370552178,0.5378473976755938,1.2543101258288951
上午8:50,早晨班機,TSA,NRT,BR 198,9985.25,14977.155450294082,8884,-0.4999279387390483,0.11028767431962144,-4.532944790278394
下午1:30,下午班機,TSA,HND,NH 852,13322.0,13087.561839112856,12832,0.017597820213717495,0.03678126407446329,0.4784452263002949
晚上8:00,晚間班機,TSA,ICN,IT 602,4249.0,2729.853381955666,2799,0.35753038786640007,0.3412567662979525,1.0476873227891956
晚上8:00,晚間班機,TSA,ICN,IT 602,3774.0,3091.9651267437575,2799,0.1807193622830531,0.25834658187599363,0.6995229469294795
晚上9:20,晚間班機,TSA,HKG,HB 705,2203.75,1866.548965867774,2021,0.1530123807746913,0.08292682926829269,1.8451492975771595
中午12:10,下午班機,TSA,NRT,SL 394,11604.5,5390.140156718088,6200,0.5355129340585042,0.46572450342539534,1.1498491707432532
上午10:35,早晨班機,TSA,NRT,JL 802,12695.0,8479.695385099249,7541,0.33204447537619153,0.4059866089011422,0.8178705112341388
上午10:45,早晨班機,TSA,ICN,ZE 882,6850.0,2871.9134948123587,5800,0.5807425555018454,0.15328467153284672,3.78865381446442
上午8:20,早晨班機,TSA,HKG,CX 407,9783.75,6310.4847669705005,4511,0.3550034734155615,0.5389293471317235,0.6587198772992272
上午10:45,早晨班機,TSA,HKG,CX 489,7983.5,4359.008926201974,4353,0.4539977545936026,0.4547504227469155,0.9983448764076646
上午8:30,早晨班機,TSA,NRT,JX 800,20378.75,16951.962640473692,16449,0.1681549339152945,0.1928356744157517,0.8720115425984626
下午3:15,下午班機,TSA,ICN,BR 160,6269.0,6549.832590453107,5880,-0.04479703149674694,0.06205136385388419,-0.7219346798280375
上午9:30,早晨班機,TSA,NRT,CI 100,26836.25,12535.23640861862,22290,0.5328991044345384,0.16940705202850623,3.1456724974168555
上午10:15,早晨班機,TSA,NRT,JX 802,69100.25,21155.010660967622,21526,0.693850446836768,0.6884815901534365,1.0077981121937263
下午3:45,下午班機,TSA,GMP,BR 156,9704.5,6886.492086157301,6987,0.29038156667965365,0.280024730794992,1.036985432876798
凌晨12:10,凌晨班機,TSA,HND,IT 216,7124.0,5439.066412592932,6099,0.23651510210655088,0.14387984278495228,1.6438376462507984
晚上8:55,晚間班機,TSA,HND,MM 860,5762.5,5076.569829936585,4430,0.11903343515200261,0.231236442516269,0.5147693583965591
清晨7:00,早晨班機,TSA,HKG,BR 891,4142.5,3795.073381377068,3713,0.08386882766998961,0.10368135184067592,0.8089094729288288
下午4:35,下午班機,TSA,HKG,BR 871,4100.75,3820.409277185219,3813,0.06836328057423184,0.07017009083704201,0.9742509915370329
下午5:00,下午班機,TSA,HKG,CX 421,4446.75,4359.008926201974,4353,0.01973150588587761,0.021082813290605497,0.9359047871789469
下午4:50,下午班機,TSA,HND,NH 854,12875.25,11618.269989982193,12829,0.09762761965925378,0.0035921632589658455,27.17794616254718
下午4:55,下午班機,TSA,HKG,CI 919,3927.0,3708.965713582952,3776,0.05552184528063355,0.038451744334097274,1.4439356716360792
晚上8:00,晚間班機,TSA,ICN,IT 602,3899.0,3073.6320289728756,3399,0.21168709182537174,0.12823800974608873,1.650735942054249
凌晨2:25,凌晨班機,TSA,NRT,MM 620,6815.0,4524.751938913499,5230,0.33605987690190775,0.23257520176082172,1.444951458098739
下午2:30,下午班機,TSA,HKG,CI 915,4703.0,4605.113060173166,3843,0.02081372311861245,0.1828620029768233,0.11382202305445854
下午5:00,下午班機,TSA,HKG,CX 421,4502.5,4359.008926201974,4353,0.0318692001772407,0.033203775680177676,0.9598065136991724
上午9:00,早晨班機,TSA,HND,CI 220,21833.0,19507.17775757347,16051,0.10652783595596252,0.26482847066367426,0.4022522038095001
晚上8:45,晚間班機,TSA,ICN,BR 205,5922.0,5658.191084908448,5499,0.04454726698607769,0.07142857142857142,0.6236617378050876
上午9:30,早晨班機,TSA,NRT,CI 100,9835.0,9655.125565566905,8915,0.018289215499043752,0.09354346720894764,0.19551568960119053
上午9:25,早晨班機,TSA,ICN,JX 741,11234.75,10358.077247953255,9011,0.07803224389031753,0.19793497852644695,0.39423170412444963
晚上9:30,晚間班機,TSA,ICN,VZ 565,13403.5,4854.274810744005,9979,0.6378352810277909,0.25549296825456036,2.4964885937380625
凌晨1:25,凌晨班機,TSA,ICN,VZ 571,7618.75,5451.442198292046,4132,0.28447026109374296,0.4576538146021329,0.6215839396882352
下午5:00,下午班機,TSA,HKG,CX 421,6810.5,5869.887481593601,6643,0.13811210900908882,0.024594376330665885,5.615597124814324
清晨7:55,早晨班機,TSA,NRT,BR 184,14695.0,16551.653246115966,11053,-0.12634591671425424,0.24783940115685607,-0.509789469004933
下午4:10,下午班機,TSA,SIN,TR 899,3548.0,2588.081023212147,2399,0.2705521355095414,0.32384441939120634,0.8354386220956073
中午12:35,下午班機,TSA,NRT,CI 104,16932.5,11309.235819181842,15305,0.33209887381179143,0.09611693488852797,3.4551546425918027
上午10:50,早晨班機,TSA,HKG,HB 703,2240.25,2018.2780977168352,2021,0.09908354080266256,0.09786854145742663,1.012414605624469
上午8:05,早晨班機,TSA,HKG,JX 233,3603.75,3357.7865044372916,3408,0.0682520972771997,0.05431841831425598,1.2565184958503623
下午5:40,下午班機,TSA,HKG,UO 115,1566.25,1491.0608622576883,1430,0.04800583415311201,0.08699122106943336,0.5518468825123795
上午8:30,早晨班機,TSA,NRT,JX 800,12899.0,17308.00319106785,10764,-0.34180968998122735,0.16551670672145127,-2.0651068810622255
晚上7:25,晚間班機,TSA,ICN,KE 188,6011.0,5960.855361779259,5969,0.008342145769546066,0.00698719015138912,1.1939199576367001
上午11:55,早晨班機,TSA,HKG,HX 253,2138.75,1958.62896538808,1955,0.08421790046144716,0.08591466978375219,0.9802505285002455
下午1:30,下午班機,TSA,NRT,IT 202,8849.0,4430.432025420234,7799,0.49932963889476395,0.11865747542095152,4.208159975790253
晚上9:10,晚間班機,TSA,HKG,UO 117,2553.25,1866.548965867774,1585,0.2689517415577111,0.37922255948301187,0.7092187287706955
下午4:10,下午班機,TSA,SIN,TR 899,3495.5,2889.862154507192,2399,0.17326215004800688,0.3136890287512516,0.5523372963910699
下午6:25,晚間班機,TSA,HND,CI 222,13802.0,8954.117805344767,8801,0.3512449061480389,0.3623387914794957,0.9693825624185628
清晨7:00,早晨班機,TSA,ICN,CI 833,13359.25,6031.9462674397055,8496,0.5484816686984894,0.3640361547242547,1.5066681195826441
晚上9:30,晚間班機,TSA,ICN,VZ 565,4344.25,3069.2734483391673,3372,0.29348599911626466,0.22380157679691545,1.3113669855086991
下午1:40,下午班機,TSA,ICN,OZ 712,6582.5,5443.838385267155,4867,0.17298315453594304,0.26061526775541205,0.6637491196344186
晚上8:45,晚間班機,TSA,ICN,BR 205,6238.5,5658.191084908448,5424,0.09302058428974146,0.1305602308247175,0.7124725783812793
下午2:40,下午班機,TSA,NRT,TR 874,11165.75,6330.439854456564,6999,0.43304839760369307,0.37317242460201955,1.1604512259059065
晚上8:55,晚間班機,TSA,HND,MM 860,5797.5,5076.569829936585,5450,0.12435190514246056,0.0599396291504959,2.0746191944270937
下午3:45,下午班機,TSA,ICN,CI 162,13415.25,10494.265936730755,6425,0.21773608865054658,0.5210674419038035,0.4178654645068839
清晨6:40,早晨班機,TSA,NRT,TR 898,6049.0,4901.912748621199,4799,0.18963254279695832,0.20664572656637462,0.9176698011030406
下午6:35,晚間班機,TSA,HKG,CX 473,4508.25,4360.867372477522,4353,0.0326917601114575,0.03443686574613209,0.9493244928984109
下午1:40,下午班機,TSA,ICN,OZ 712,7582.25,5443.838385267155,6442,0.28202863460487915,0.15038412080846714,1.8753883926619996
下午5:35,下午班機,TSA,SIN,SQ 879,13160.5,9359.965597998122,8533,0.28878343543192725,0.35162037916492533,0.8212932257162353
晚上9:45,晚間班機,TSA,HKG,HX 283,3619.5,2155.5802107524187,1955,0.40445359559264576,0.4598701478104711,0.8794952173310792
晚上9:10,晚間班機,TSA,HKG,UO 117,1588.75,1857.775936198145,1340,-0.16933182451496145,0.15656963021243114,-1.0815113012990756
上午9:30,早晨班機,TSA,NRT,CI 100,10125.75,9293.827444558488,8955,0.08215910480127513,0.11562106510628842,0.7105894131467108
下午3:15,下午班機,TSA,ICN,VZ 567,4132.0,3642.774882975548,3371,0.11839910867000294,0.18417231364956438,0.6428713758534194
中午12:40,下午班機,TSA,ICN,LJ 732,8358.25,4052.755093791609,4884,0.5151191823896618,0.4156671552059343,1.2392588058454028
晚上9:20,晚間班機,TSA,HKG,HB 705,3106.0,1650.0373253886223,2122,0.4687581051549832,0.3168061815840309,1.4796368644424571
清晨7:55,早晨班機,TSA,NRT,BR 184,11407.25,10177.312628496034,9814,0.10782067294956853,0.139669946744395,0.7719675954834242
下午4:30,下午班機,TSA,HKG,JX 235,3934.5,3473.802172446029,3575,0.11709183569804826,0.09137120345660185,1.2814960432655658
下午2:10,下午班機,TSA,SIN,SQ 877,8143.5,8157.840582683486,8034,-0.0017609851640555032,0.013446306870510223,-0.1309642254199634
下午3:50,下午班機,TSA,HKG,CX 443,15524.0,4949.9446152742485,12203,0.6811424494154696,0.21392682298376706,3.1839974058192566
下午3:35,下午班機,TSA,HND,JL 98,12374.25,8791.575844788873,8997,0.2895265697081542,0.27292563185647617,1.0608258657816647
晚上10:30,晚間班機,TSA,ICN,CI 837,5614.75,4937.093791324159,4931,0.12069214278032706,0.1217774611514315,0.9910876909335888
下午1:30,下午班機,TSA,ICN,JX 745,6997.0,5618.82080426551,5327,0.19696715674353157,0.23867371730741746,0.8252570034338266
下午2:30,下午班機,TSA,HKG,CI 915,4064.25,3813.131811264735,3776,0.06178709201827274,0.07092329458079596,0.8711819210243364
清晨7:55,早晨班機,TSA,NRT,BR 184,9924.5,9460.936525163024,8882,0.0467090004369969,0.1050430752178951,0.44466520368055223
下午2:05,下午班機,TSA,GMP,TW 668,7450.0,7291.430256015942,5631,0.021284529393833265,0.24416107382550337,0.08717413083235724
凌晨1:30,凌晨班機,TSA,SIN,TR 897,3373.0,2376.0298332329357,2399,0.2955737227296366,0.28876371182923216,1.0235833334364108
下午3:35,下午班機,TSA,HND,JL 98,15549.0,9515.520935859033,10775,0.3880300382108796,0.30702939095761783,1.2638204994011244
凌晨12:10,凌晨班機,TSA,HND,IT 216,6624.0,5429.36183240021,5099,0.18034996491542724,0.23022342995169082,0.7833692902293705
上午10:15,早晨班機,TSA,NRT,JX 802,17147.75,13562.733928284106,9059,0.20906626651985796,0.4717091163563733,0.4432101464028304
上午8:20,早晨班機,TSA,HKG,CX 407,6774.0,4595.349073399437,4507,0.321619564009531,0.33466194272217303,0.9610281987651358
下午2:35,下午班機,TSA,NRT,CI 108,36993.5,15172.133688316875,25366,0.5898702829330321,0.3143119737251139,1.8767031874163083
晚上10:30,晚間班機,TSA,ICN,CI 837,13225.75,5920.522594026808,10219,0.5523488199892779,0.2273406045025802,2.4296091813330642
上午9:30,早晨班機,TSA,HND,JL 96,19267.25,9658.684531015862,15775,0.4986993716790999,0.18125316275026276,2.7513967983346372
清晨7:00,早晨班機,TSA,ICN,CI 833,5840.0,5831.632875641855,5468,0.0014327267736549303,0.0636986301369863,0.02249226977995912
下午2:25,下午班機,TSA,HKG,BR 855,4021.0,3771.7860764002385,3813,0.06197809589648384,0.05172842576473514,1.198143863460392
清晨7:25,早晨班機,TSA,SIN,BR 225,16573.5,6169.205518704356,12487,0.6277668857691885,0.24656831689142306,2.546016023809041
清晨7:00,早晨班機,TSA,HKG,BR 891,4156.5,3819.6874205596378,3813,0.08103273894872182,0.08264164561530134,0.9805315267550574
上午8:30,早晨班機,TSA,NRT,JX 800,12091.0,10745.690994093313,9059,0.11126532180189291,0.2507650318418658,0.44370349799033226
下午5:35,下午班機,TSA,SIN,SQ 879,8091.25,8267.84358066154,8039,-0.021825253287383262,0.006457593078943303,-3.379781448067748
上午10:45,早晨班機,TSA,HKG,CX 489,6164.25,5415.370979366197,4507,0.1214874511309247,0.2688486028308391,0.4518805374166858
下午1:25,下午班機,TSA,NRT,JL 8664,10034.0,7148.001822981931,7513,0.28762190323082215,0.25124576440103646,1.144783092827477
下午6:10,晚間班機,TSA,HKG,CI 923,3928.5,3783.1465577373647,3776,0.03699973075286632,0.03881888761613848,0.9531373263123628
中午12:50,下午班機,TSA,NRT,GK 14,6238.0,4135.524129629794,5138,0.337043262322893,0.17633857005450465,1.9113417003365514
下午2:10,下午班機,TSA,SIN,SQ 877,8145.0,8157.840582683486,8136,-0.001576498794780355,0.0011049723756906078,-1.426731409276221
晚上7:30,晚間班機,TSA,HKG,CX 565,6768.25,6050.783072925354,4507,0.10600479105745891,0.33409670151073023,0.3172877510556755
晚上8:25,晚間班機,TSA,HKG,HX 285,2542.0,1857.775936198145,1955,0.26916760967814907,0.23092053501180174,1.16562872879362
晚上9:15,晚間班機,TSA,HKG,CX 479,11426.5,4396.215373385866,5571,0.615261420961286,0.5124491314050672,1.2006292590921586
上午10:15,早晨班機,TSA,NRT,JX 802,9781.5,9389.831736225124,8517,0.04004173836066823,0.12927465112712774,0.3097416083628915
晚上8:15,晚間班機,TSA,HKG,CX 531,6739.25,6050.783072925354,4507,0.10215779605663038,0.33123122009125644,0.30841837924723764
下午2:50,下午班機,TSA,HKG,UO 113,1659.0,1457.2209977778416,1430,0.12162688500431489,0.13803496081977096,0.8811310140705606
下午6:10,晚間班機,TSA,HKG,CI 923,3945.25,3783.1465577373647,3822,0.041088256070625516,0.031240098853051138,1.315240910853025
下午4:35,下午班機,TSA,HKG,BR 871,4118.25,3820.409277185219,3813,0.07232215693918077,0.07412128938262612,0.9757271836684069
下午4:50,下午班機,TSA,HND,NH 854,19112.25,12894.565577066867,12812,0.32532456528839526,0.32964459966775234,0.9868948728912555
晚上9:10,晚間班機,TSA,HKG,CI 921,3869.0,3908.473403517005,3577,-0.01020248217032953,0.07547169811320754,-0.1351828887568663
下午1:30,下午班機,TSA,ICN,JX 745,7193.75,5618.82080426551,5328,0.21893020965900822,0.259357080799305,0.8441265955966717
晚上8:15,晚間班機,TSA,HKG,CX 531,4508.75,4376.5711231145915,4396,0.02931608026291289,0.02500693096756307,1.1723181985402085
下午2:25,下午班機,TSA,HKG,BR 855,4152.0,3819.330346253837,3813,0.0801227489754728,0.08164739884393063,0.9813264122305695
晚上8:55,晚間班機,TSA,HND,MM 860,6717.5,6468.075983644838,5450,0.037130482524028605,0.18868626721250464,0.19678423381077884
清晨7:55,早晨班機,TSA,ICN,CI 160,8943.0,6354.94836515221,6194,0.2893941222014749,0.3073912557307391,0.9414520315925029
下午3:00,下午班機,TSA,NRT,IT 700,5224.0,7679.931849819604,4599,-0.4701247798276425,0.11964012251148545,-3.929490959711367
下午4:50,下午班機,TSA,HND,NH 854,12875.25,11618.269989982193,12829,0.09762761965925378,0.0035921632589658455,27.17794616254718
晚上7:45,晚間班機,TSA,ICN,VZ 569,6802.25,4754.225034793274,5227,0.3010805197113787,0.23157778676173324,1.3001269418865107
下午6:10,晚間班機,TSA,HKG,BR 857,4075.0,4164.243893726462,3813,-0.02190034201876377,0.06429447852760736,-0.34062554857428384
下午6:35,晚間班機,TSA,HKG,CX 473,4491.25,4359.008926201974,4353,0.02944415781753994,0.030782076259393266,0.9565357960074232
上午8:05,早晨班機,TSA,HKG,CI 903,4012.5,3796.939379524787,3822,0.05372227301562941,0.04747663551401869,1.1315518135181786
清晨7:00,早晨班機,TSA,ICN,CI 833,11695.5,14146.3778629966,6489,-0.2095573394037536,0.44517121969988455,-0.4707342481506963
下午6:10,晚間班機,TSA,HKG,CI 923,4012.0,4177.745656849134,3577,-0.041312476781937765,0.1084247258225324,-0.381024498503757
清晨7:55,早晨班機,TSA,ICN,CI 160,15962.5,6236.120275296581,9036,0.6093268425812636,0.4339232576350822,1.40422720345101
下午3:15,下午班機,TSA,ICN,VZ 567,3726.5,3642.774882975548,3371,0.022467494169985825,0.09539782637863947,0.2355136906454351
中午12:10,下午班機,TSA,NRT,SL 394,5693.75,4537.584041752748,4475,0.20305878520259094,0.21405049396267836,0.9486489913823608
上午8:45,早晨班機,TSA,SIN,JX 771,5894.5,5437.582146674855,5173,0.07751596459837903,0.1224022393756892,0.6332887779974293
晚上7:40,晚間班機,TSA,HKG,CX 451,4542.0,4397.767723873257,4396,0.03175523472627549,0.032144429766622636,0.9878923022379676
下午4:30,下午班機,TSA,HKG,JX 235,3771.0,3315.937564577822,3300,0.1206742072188221,0.1249005568814638,0.9661622832742636
下午6:35,晚間班機,TSA,HKG,CX 473,4513.5,4359.008926201974,4353,0.03422866374166972,0.035559986706547024,0.9625612074643382
上午10:50,早晨班機,TSA,HKG,HB 703,2536.5,2065.3839418337625,2290,0.18573469669475162,0.09718115513502858,1.9112213313031947
晚上9:15,晚間班機,TSA,HKG,CX 479,4482.25,4359.008926201974,4353,0.027495359205315692,0.028835964080539907,0.9535092750330852
